date,up4,dn4,ratio5,ratio10,up25qtr,dn25qtr,up25month,dn25month,up50month,dn50month,up13_34,dn13_34,universe,t2108,sp500,year,freshness_ratio,euphoria_ratio,acceleration_ratio,damage_ratio,monthly_momentum,trend_stage,sp500_fwd5,sp500_fwd10,sp500_fwd20,fresh_decile,euph_zone,accel_zone,mm_zone,damage_zone
2016-08-25,62,75,0.79,1.28,925,320,90,44.0,13,2,969,639.0,4903,60.06,2.0,2016,0.0972972972972973,0.14444444444444443,1.0475675675675675,0.34594594594594597,2.0454545454545454,EXHAUSTION,0.0,0.0,0.0,4,LOW (<15%),SLIGHT ACCEL (1.0-1.2),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-08-26,56,49,0.8,1.23,917,320,90,42.0,12,1,906,644.0,4903,55.94,2.0,2016,0.09814612868047982,0.13333333333333333,0.9880043620501636,0.3489640130861505,2.142857142857143,EXHAUSTION,0.0,0.0,0.0,4,LOW (<15%),FLAT (0.8-1.0),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-08-29,115,34,0.93,1.14,948,317,112,40.0,21,0,953,609.0,4903,59.56,2.0,2016,0.11814345991561181,0.1875,1.0052742616033756,0.33438818565400846,2.8,EXHAUSTION,0.0,0.0,0.0,6,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-08-30,74,84,0.74,1.12,930,319,124,37.0,19,0,945,592.0,4904,57.92,2.0,2016,0.13333333333333333,0.1532258064516129,1.0161290322580645,0.34301075268817205,3.3513513513513513,EXHAUSTION,0.0,0.0,0.0,7,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),STRONG (3-5x),MODERATE (0.3-0.5)
2016-08-31,61,123,1.01,1.02,881,339,86,39.0,15,0,883,638.0,4906,54.6,2.0,2016,0.09761634506242906,0.1744186046511628,1.0022701475595914,0.3847900113507378,2.2051282051282053,EXHAUSTION,0.0,0.0,0.0,4,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-09-01,73,58,1.09,0.92,889,333,72,29.0,16,1,879,641.0,4905,52.28,2.0,2016,0.08098987626546682,0.2222222222222222,0.9887514060742407,0.374578177727784,2.4827586206896552,EXHAUSTION,0.0,0.0,0.0,3,NORMAL (15-25%),FLAT (0.8-1.0),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-09-02,98,33,1.27,0.99,964,297,63,32.0,15,2,966,581.0,4905,57.92,2.0,2016,0.06535269709543569,0.23809523809523808,1.0020746887966805,0.30809128630705396,1.96875,EXHAUSTION,0.0,0.0,0.0,1,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),WEAK (1-2x),MODERATE (0.3-0.5)
2016-09-06,199,61,1.41,1.14,948,281,66,25.0,16,1,990,544.0,4901,59.8,2.0,2016,0.06962025316455696,0.24242424242424243,1.0443037974683544,0.29641350210970463,2.64,EXHAUSTION,0.0,0.0,0.0,2,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),MODERATE (2-3x),LOW (<0.3)
2016-09-07,146,65,1.7,1.13,1021,268,70,21.0,12,1,1045,499.0,4902,62.85,2.0,2016,0.06856023506366307,0.17142857142857143,1.0235063663075417,0.2624877571008815,3.3333333333333335,EXHAUSTION,0.0,0.0,0.0,2,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),STRONG (3-5x),LOW (<0.3)
2016-09-08,174,41,2.67,1.7,1059,250,85,14.0,18,1,1078,484.0,4904,60.07,2.0,2016,0.08026440037771483,0.21176470588235294,1.0179414542020775,0.2360717658168083,6.071428571428571,EXHAUSTION,0.0,0.0,0.0,3,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),VERY STRONG (>5x),LOW (<0.3)
2016-09-09,30,634,0.78,0.87,825,288,51,26.0,14,1,785,683.0,4904,36.56,2.0,2016,0.06181818181818182,0.27450980392156865,0.9515151515151515,0.3490909090909091,1.9615384615384615,EXHAUSTION,0.0,0.0,0.0,1,ELEVATED (25-35%),FLAT (0.8-1.0),WEAK (1-2x),MODERATE (0.3-0.5)
2016-09-12,148,28,0.84,0.96,920,242,61,15.0,14,0,883,573.0,4901,43.18,2.0,2016,0.06630434782608696,0.22950819672131148,0.9597826086956521,0.26304347826086955,4.066666666666666,EXHAUSTION,0.0,0.0,0.0,2,NORMAL (15-25%),FLAT (0.8-1.0),STRONG (3-5x),LOW (<0.3)
2016-09-13,41,259,0.52,0.75,777,274,43,26.0,10,0,696,729.0,4900,29.58,2.0,2016,0.055341055341055344,0.23255813953488372,0.8957528957528957,0.35263835263835264,1.6538461538461537,EXHAUSTION,0.0,0.0,0.0,1,NORMAL (15-25%),FLAT (0.8-1.0),WEAK (1-2x),MODERATE (0.3-0.5)
2016-09-14,93,60,0.48,0.78,782,280,49,22.0,11,0,690,729.0,4900,27.15,2.0,2016,0.06265984654731457,0.22448979591836735,0.8823529411764706,0.35805626598465473,2.227272727272727,EXHAUSTION,0.0,0.0,0.0,1,NORMAL (15-25%),FLAT (0.8-1.0),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-09-15,132,38,0.44,0.89,862,273,60,22.0,13,1,767,629.0,4900,34.38,2.0,2016,0.06960556844547564,0.21666666666666667,0.8897911832946636,0.3167053364269142,2.727272727272727,EXHAUSTION,0.0,0.0,0.0,2,NORMAL (15-25%),FLAT (0.8-1.0),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-09-16,144,102,1.15,0.91,871,292,57,29.0,14,4,752,660.0,4903,31.2,2.0,2016,0.06544202066590127,0.24561403508771928,0.8633754305396096,0.33524684270952926,1.9655172413793103,EXHAUSTION,0.0,0.0,0.0,1,NORMAL (15-25%),FLAT (0.8-1.0),WEAK (1-2x),MODERATE (0.3-0.5)
2016-09-19,76,38,0.98,0.89,875,288,66,23.0,15,4,785,638.0,4904,34.57,2.0,2016,0.07542857142857143,0.22727272727272727,0.8971428571428571,0.3291428571428571,2.869565217391304,EXHAUSTION,0.0,0.0,0.0,2,NORMAL (15-25%),FLAT (0.8-1.0),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-09-20,107,78,1.75,0.81,857,299,64,25.0,13,4,720,646.0,4902,32.8,2.0,2016,0.07467911318553092,0.203125,0.8401400233372228,0.34889148191365227,2.56,EXHAUSTION,0.0,0.0,0.0,2,NORMAL (15-25%),FLAT (0.8-1.0),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-09-21,226,41,2.31,0.89,942,272,68,23.0,12,4,818,534.0,4904,45.54,2.0,2016,0.07218683651804671,0.17647058823529413,0.8683651804670913,0.28874734607218683,2.9565217391304346,EXHAUSTION,0.0,0.0,0.0,2,NORMAL (15-25%),FLAT (0.8-1.0),MODERATE (2-3x),LOW (<0.3)
2016-09-22,158,47,2.32,0.87,1040,248,92,13.0,17,3,856,455.0,4907,56.12,2.0,2016,0.08846153846153847,0.18478260869565216,0.823076923076923,0.23846153846153847,7.076923076923077,EXHAUSTION,0.0,0.0,0.0,4,NORMAL (15-25%),FLAT (0.8-1.0),VERY STRONG (>5x),LOW (<0.3)
2016-09-23,68,77,2.26,1.55,1010,251,95,15.0,16,3,794,479.0,4912,49.55,2.0,2016,0.09405940594059406,0.16842105263157894,0.7861386138613862,0.2485148514851485,6.333333333333333,EXHAUSTION,0.0,0.0,0.0,4,NORMAL (15-25%),DECELERATING (<0.8),VERY STRONG (>5x),LOW (<0.3)
2016-09-26,51,108,1.74,1.29,924,269,81,19.0,15,3,676,521.0,4912,42.4,2.0,2016,0.08766233766233766,0.18518518518518517,0.7316017316017316,0.2911255411255411,4.2631578947368425,EXHAUSTION,0.0,0.0,0.0,3,NORMAL (15-25%),DECELERATING (<0.8),STRONG (3-5x),LOW (<0.3)
2016-09-27,101,72,1.75,1.75,964,278,87,22.0,17,2,701,528.0,4912,43.27,2.0,2016,0.09024896265560166,0.19540229885057472,0.7271784232365145,0.2883817427385892,3.9545454545454546,EXHAUSTION,0.0,0.0,0.0,4,NORMAL (15-25%),DECELERATING (<0.8),STRONG (3-5x),LOW (<0.3)
2016-09-28,263,38,1.87,2.08,934,253,77,19.0,17,2,781,444.0,4916,53.12,2.0,2016,0.08244111349036402,0.22077922077922077,0.8361884368308351,0.2708779443254818,4.052631578947368,EXHAUSTION,0.0,0.0,0.0,3,NORMAL (15-25%),FLAT (0.8-1.0),STRONG (3-5x),LOW (<0.3)
2016-09-29,75,147,1.26,1.7,775,264,67,21.0,14,3,702,526.0,4916,41.96,2.0,2016,0.08645161290322581,0.208955223880597,0.9058064516129032,0.3406451612903226,3.1904761904761907,EXHAUSTION,0.0,0.0,0.0,3,NORMAL (15-25%),FLAT (0.8-1.0),STRONG (3-5x),MODERATE (0.3-0.5)
2016-09-30,140,37,1.57,1.85,815,264,80,18.0,16,3,791,453.0,4917,50.07,2.0,2016,0.09815950920245399,0.2,0.9705521472392638,0.3239263803680982,4.444444444444445,EXHAUSTION,0.0,0.0,0.0,4,NORMAL (15-25%),FLAT (0.8-1.0),STRONG (3-5x),MODERATE (0.3-0.5)
2016-10-03,83,56,1.89,1.81,804,271,67,16.0,17,4,771,459.0,4916,45.53,2.0,2016,0.08333333333333333,0.2537313432835821,0.9589552238805971,0.3370646766169154,4.1875,EXHAUSTION,0.0,0.0,0.0,3,ELEVATED (25-35%),FLAT (0.8-1.0),STRONG (3-5x),MODERATE (0.3-0.5)
2016-10-04,54,154,1.42,1.57,772,293,42,24.0,10,5,742,513.0,4919,41.16,2.0,2016,0.054404145077720206,0.23809523809523808,0.961139896373057,0.3795336787564767,1.75,EXHAUSTION,0.0,0.0,0.0,1,NORMAL (15-25%),FLAT (0.8-1.0),WEAK (1-2x),MODERATE (0.3-0.5)
2016-10-05,167,48,1.17,1.48,826,278,46,22.0,11,5,824,481.0,4921,47.73,2.0,2016,0.05569007263922518,0.2391304347826087,0.9975786924939467,0.3365617433414044,2.090909090909091,EXHAUSTION,0.0,0.0,0.0,1,NORMAL (15-25%),FLAT (0.8-1.0),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-10-06,64,103,1.28,1.27,765,299,32,31.0,9,5,785,511.0,4927,47.24,2.0,2016,0.04183006535947712,0.28125,1.026143790849673,0.3908496732026144,1.032258064516129,EXHAUSTION,0.0,0.0,0.0,0,ELEVATED (25-35%),SLIGHT ACCEL (1.0-1.2),WEAK (1-2x),MODERATE (0.3-0.5)
2016-10-07,50,116,0.88,1.19,675,312,47,25.0,12,5,717,551.0,4929,40.17,2.0,2016,0.06962962962962962,0.2553191489361702,1.0622222222222222,0.4622222222222222,1.88,EXHAUSTION,0.0,0.0,0.0,2,ELEVATED (25-35%),SLIGHT ACCEL (1.0-1.2),WEAK (1-2x),MODERATE (0.3-0.5)
2016-10-10,130,39,1.01,1.39,703,288,50,29.0,15,6,791,479.0,4934,46.28,2.0,2016,0.07112375533428165,0.3,1.1251778093883358,0.4096728307254623,1.7241379310344827,EXHAUSTION,0.0,0.0,0.0,2,ELEVATED (25-35%),SLIGHT ACCEL (1.0-1.2),WEAK (1-2x),MODERATE (0.3-0.5)
2016-10-11,34,205,0.87,1.12,599,316,56,28.0,15,6,651,589.0,4934,35.37,2.0,2016,0.09348914858096828,0.26785714285714285,1.0868113522537564,0.5275459098497496,2.0,EXHAUSTION,0.0,0.0,0.0,4,ELEVATED (25-35%),SLIGHT ACCEL (1.0-1.2),WEAK (1-2x),ELEVATED (0.5-0.7)
2016-10-12,42,120,0.55,0.82,575,321,51,30.0,10,4,600,627.0,4937,36.48,2.0,2016,0.08869565217391304,0.19607843137254902,1.0434782608695652,0.5582608695652174,1.7,EXHAUSTION,0.0,0.0,0.0,4,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),WEAK (1-2x),ELEVATED (0.5-0.7)
2016-10-13,49,115,0.51,0.82,523,334,41,33.0,8,4,542,679.0,4940,30.51,2.0,2016,0.07839388145315487,0.1951219512195122,1.0363288718929253,0.638623326959847,1.2424242424242424,EXHAUSTION,0.0,0.0,0.0,3,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),WEAK (1-2x),ELEVATED (0.5-0.7)
2016-10-14,41,100,0.51,0.68,487,354,39,36.0,7,4,492,728.0,4942,30.5,2.0,2016,0.08008213552361396,0.1794871794871795,1.0102669404517455,0.7268993839835729,1.0833333333333333,EXHAUSTION,0.0,0.0,0.0,3,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),WEAK (1-2x),HIGH (0.7-1.0)
2016-10-17,49,99,0.34,0.62,468,373,28,36.0,6,4,463,750.0,4942,30.09,2.0,2016,0.05982905982905983,0.21428571428571427,0.9893162393162394,0.7970085470085471,0.7777777777777778,EXHAUSTION,0.0,0.0,0.0,1,NORMAL (15-25%),FLAT (0.8-1.0),NEGATIVE (<1x),HIGH (0.7-1.0)
2016-10-18,110,46,0.61,0.74,489,346,34,38.0,6,4,523,686.0,4941,36.09,2.0,2016,0.06952965235173825,0.17647058823529413,1.0695296523517381,0.7075664621676891,0.8947368421052632,EXHAUSTION,0.0,0.0,0.0,2,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),HIGH (0.7-1.0)
2016-10-19,115,63,0.86,0.68,512,339,31,44.0,4,5,585,635.0,4942,40.94,2.0,2016,0.060546875,0.12903225806451613,1.142578125,0.662109375,0.7045454545454546,EXHAUSTION,0.0,0.0,0.0,1,LOW (<15%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),ELEVATED (0.5-0.7)
2016-10-20,94,66,1.09,0.74,533,338,28,49.0,4,4,594,653.0,4942,39.18,2.0,2016,0.0525328330206379,0.14285714285714285,1.1144465290806753,0.6341463414634146,0.5714285714285714,EXHAUSTION,0.0,0.0,0.0,1,LOW (<15%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),ELEVATED (0.5-0.7)
2016-10-21,74,49,1.37,0.82,518,353,36,52.0,3,3,576,667.0,4942,39.33,2.0,2016,0.0694980694980695,0.08333333333333333,1.111969111969112,0.6814671814671814,0.6923076923076923,EXHAUSTION,0.0,0.0,0.0,2,LOW (<15%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),ELEVATED (0.5-0.7)
2016-10-24,76,97,1.46,0.71,523,363,36,44.0,3,5,576,652.0,4942,43.22,2.0,2016,0.06883365200764818,0.08333333333333333,1.101338432122371,0.6940726577437859,0.8181818181818182,EXHAUSTION,0.0,0.0,0.0,2,LOW (<15%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),ELEVATED (0.5-0.7)
2016-10-25,65,136,1.03,0.8,464,399,29,57.0,4,10,518,722.0,4942,37.84,2.0,2016,0.0625,0.13793103448275862,1.1163793103448276,0.8599137931034483,0.5087719298245614,EXHAUSTION,0.0,0.0,0.0,1,LOW (<15%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),HIGH (0.7-1.0)
2016-10-26,74,139,0.79,0.82,430,420,17,65.0,4,9,475,754.0,4943,34.63,2.0,2016,0.03953488372093023,0.23529411764705882,1.1046511627906976,0.9767441860465116,0.26153846153846155,EXHAUSTION,0.0,0.0,0.0,0,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),HIGH (0.7-1.0)
2016-10-27,85,220,0.58,0.77,387,470,17,78.0,3,8,433,903.0,4945,30.32,2.0,2016,0.04392764857881137,0.17647058823529413,1.1188630490956073,1.2144702842377262,0.21794871794871795,EXHAUSTION,0.0,0.0,0.0,0,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),EXTREME (>1.0)
2016-10-28,77,174,0.49,0.75,364,482,11,97.0,3,10,426,960.0,4945,29.49,2.0,2016,0.03021978021978022,0.2727272727272727,1.1703296703296704,1.3241758241758241,0.1134020618556701,EXHAUSTION,0.0,0.0,0.0,0,ELEVATED (25-35%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),EXTREME (>1.0)
2016-10-31,80,146,0.47,0.75,357,497,15,101.0,3,8,419,962.0,4945,31.27,2.0,2016,0.04201680672268908,0.2,1.173669467787115,1.392156862745098,0.1485148514851485,EXHAUSTION,0.0,0.0,0.0,0,NORMAL (15-25%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),EXTREME (>1.0)
2016-11-01,92,163,0.48,0.66,328,528,10,96.0,3,10,380,1054.0,4945,25.16,2.0,2016,0.03048780487804878,0.3,1.1585365853658536,1.6097560975609757,0.10416666666666667,EXHAUSTION,0.0,0.0,0.0,0,ELEVATED (25-35%),SLIGHT ACCEL (1.0-1.2),NEGATIVE (<1x),EXTREME (>1.0)
2016-11-02,94,268,0.44,0.56,267,604,12,155.0,3,13,323,1215.0,4947,21.08,2.0,2016,0.0449438202247191,0.25,1.2097378277153559,2.262172284644195,0.07741935483870968,EXHAUSTION,0.0,0.0,0.0,0,NORMAL (15-25%),ACCELERATING (1.2-1.5),NEGATIVE (<1x),EXTREME (>1.0)
2016-11-03,94,308,0.41,0.48,246,645,13,184.0,3,15,310,1282.0,4948,22.29,2.0,2016,0.052845528455284556,0.23076923076923078,1.2601626016260163,2.6219512195121952,0.07065217391304347,EXHAUSTION,0.0,0.0,0.0,1,NORMAL (15-25%),ACCELERATING (1.2-1.5),NEGATIVE (<1x),EXTREME (>1.0)
2016-11-04,162,123,0.52,0.51,246,629,12,162.0,1,16,336,1280.0,4949,23.21,2.0,2016,0.04878048780487805,0.08333333333333333,1.3658536585365855,2.5569105691056913,0.07407407407407407,EXHAUSTION,0.0,0.0,0.0,0,LOW (<15%),ACCELERATING (1.2-1.5),NEGATIVE (<1x),EXTREME (>1.0)
2016-11-07,292,57,0.8,0.64,279,551,12,140.0,0,14,475,1092.0,4952,35.37,2.0,2016,0.043010752688172046,0.0,1.7025089605734767,1.974910394265233,0.08571428571428572,EXHAUSTION,0.0,0.0,0.0,0,,STRONG ACCEL (>1.5),NEGATIVE (<1x),EXTREME (>1.0)
2016-11-08,106,99,0.87,0.68,298,533,15,116.0,0,13,513,1067.0,4950,38.17,2.0,2016,0.050335570469798654,0.0,1.721476510067114,1.7885906040268456,0.12931034482758622,EXHAUSTION,0.0,0.0,0.0,0,,STRONG ACCEL (>1.5),NEGATIVE (<1x),EXTREME (>1.0)
2016-11-09,917,144,2.15,1.17,453,418,46,83.0,1,15,1003,859.0,4949,46.69,2.0,2016,0.10154525386313466,0.021739130434782608,2.2141280353200883,0.9227373068432672,0.5542168674698795,EXHAUSTION,0.0,0.0,0.0,5,LOW (<15%),STRONG ACCEL (>1.5),NEGATIVE (<1x),HIGH (0.7-1.0)
2016-11-10,475,176,3.26,1.44,580,417,91,76.0,5,12,1341,821.0,4949,48.87,2.0,2016,0.15689655172413794,0.054945054945054944,2.3120689655172413,0.7189655172413794,1.1973684210526316,NEUTRAL,0.0,0.0,0.0,8,LOW (<15%),STRONG ACCEL (>1.5),WEAK (1-2x),HIGH (0.7-1.0)
2016-11-11,389,103,3.76,1.7,747,400,130,62.0,11,10,1645,766.0,4953,50.73,2.0,2016,0.17402945113788487,0.08461538461538462,2.2021419009370815,0.535475234270415,2.096774193548387,NEUTRAL,0.0,0.0,0.0,8,LOW (<15%),STRONG ACCEL (>1.5),MODERATE (2-3x),ELEVATED (0.5-0.7)
2016-11-14,279,94,3.52,1.89,842,382,194,55.0,19,7,1793,728.0,4953,53.97,2.0,2016,0.23040380047505937,0.0979381443298969,2.129453681710214,0.45368171021377673,3.5272727272727273,NEUTRAL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),STRONG (3-5x),MODERATE (0.3-0.5)
2016-11-15,199,74,3.82,2.08,867,351,181,53.0,21,7,1864,661.0,4957,57.57,2.0,2016,0.20876585928489041,0.11602209944751381,2.1499423298731255,0.40484429065743943,3.4150943396226414,NEUTRAL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),STRONG (3-5x),MODERATE (0.3-0.5)
2016-11-16,145,94,2.75,2.4,881,361,156,59.0,19,7,1858,670.0,4958,57.52,2.0,2016,0.17707150964812712,0.12179487179487179,2.108967082860386,0.4097616345062429,2.6440677966101696,NEUTRAL,0.0,0.0,0.0,8,LOW (<15%),STRONG ACCEL (>1.5),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-11-17,152,98,2.51,2.93,932,380,169,62.0,16,9,1926,654.0,4958,57.67,2.0,2016,0.1813304721030043,0.09467455621301775,2.0665236051502145,0.40772532188841204,2.725806451612903,NEUTRAL,0.0,0.0,0.0,8,LOW (<15%),STRONG ACCEL (>1.5),MODERATE (2-3x),MODERATE (0.3-0.5)
2016-11-18,123,66,2.11,3.06,975,365,186,60.0,18,7,2014,640.0,4962,58.91,2.0,2016,0.19076923076923077,0.0967741935483871,2.0656410256410256,0.37435897435897436,3.1,NEUTRAL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),STRONG (3-5x),MODERATE (0.3-0.5)
2016-11-21,183,57,2.06,2.95,1030,355,196,55.0,22,7,2112,594.0,4961,64.41,2.0,2016,0.19029126213592232,0.11224489795918367,2.050485436893204,0.3446601941747573,3.5636363636363635,NEUTRAL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),STRONG (3-5x),MODERATE (0.3-0.5)
2016-11-22,163,111,1.8,2.97,1113,357,255,51.0,23,4,2167,570.0,4961,67.6,2.0,2016,0.22911051212938005,0.09019607843137255,1.9469901168014376,0.32075471698113206,5.0,NEUTRAL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),STRONG (3-5x),MODERATE (0.3-0.5)
2016-11-23,118,79,1.8,2.34,1171,336,306,43.0,30,5,2199,555.0,4960,66.9,2.0,2016,0.26131511528608026,0.09803921568627451,1.8778821520068318,0.28693424423569597,7.116279069767442,MID_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),LOW (<0.3)
2016-11-25,39,14,1.91,2.27,1201,325,363,34.0,32,4,2241,540.0,4960,68.17,2.0,2016,0.302248126561199,0.0881542699724518,1.8659450457951707,0.2706078268109908,10.676470588235293,MID_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),LOW (<0.3)
2016-11-28,90,295,1.07,1.52,1050,353,296,38.0,34,4,2092,577.0,4960,64.88,2.0,2016,0.2819047619047619,0.11486486486486487,1.9923809523809524,0.3361904761904762,7.7894736842105265,MID_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),MODERATE (0.3-0.5)
2016-11-29,77,120,0.79,1.28,1031,380,281,34.0,29,4,2045,594.0,4960,63.46,2.0,2016,0.2725509214354995,0.10320284697508897,1.9835111542192048,0.3685741998060136,8.264705882352942,MID_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),MODERATE (0.3-0.5)
2016-11-30,254,171,0.85,1.22,1016,378,341,34.0,34,6,2022,619.0,4961,65.13,2.0,2016,0.33562992125984253,0.09970674486803519,1.9901574803149606,0.3720472440944882,10.029411764705882,MID_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),MODERATE (0.3-0.5)
2016-12-01,95,269,0.64,1.01,1055,422,430,28.0,39,5,1928,722.0,4960,60.23,2.0,2016,0.4075829383886256,0.09069767441860466,1.8274881516587678,0.4,15.357142857142858,EARLY_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),MODERATE (0.3-0.5)
2016-12-01,95,269,0.35,0.35,1055,422,430,28.0,39,5,1928,722.0,4960,60.23,2.0,2017,0.4075829383886256,0.09069767441860466,1.8274881516587678,0.4,15.357142857142858,EARLY_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),MODERATE (0.3-0.5)
2016-12-02,96,64,0.67,0.99,1044,417,434,18.0,43,3,1947,679.0,4961,62.09,2.0,2016,0.4157088122605364,0.09907834101382489,1.8649425287356323,0.3994252873563218,24.11111111111111,EARLY_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),MODERATE (0.3-0.5)
2016-12-02,96,64,0.57,0.57,1044,417,434,18.0,43,3,1947,679.0,4961,62.09,2.0,2017,0.4157088122605364,0.09907834101382489,1.8649425287356323,0.3994252873563218,24.11111111111111,EARLY_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),MODERATE (0.3-0.5)
2016-12-05,256,51,1.16,1.16,1194,386,529,11.0,42,3,2108,591.0,4961,66.65,2.0,2017,0.44304857621440535,0.07939508506616257,1.7654941373534339,0.3232830820770519,48.09090909090909,EARLY_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),MODERATE (0.3-0.5)
2016-12-05,256,51,1.15,1.11,1194,386,529,11.0,42,3,2108,591.0,4961,66.65,2.0,2016,0.44304857621440535,0.07939508506616257,1.7654941373534339,0.3232830820770519,48.09090909090909,EARLY_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),MODERATE (0.3-0.5)
2016-12-06,176,43,1.46,1.46,1316,350,454,14.0,34,3,2232,553.0,4960,68.63,2.0,2017,0.34498480243161095,0.07488986784140969,1.696048632218845,0.26595744680851063,32.42857142857143,MID_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),LOW (<0.3)
2016-12-06,176,43,1.47,1.12,1316,350,454,14.0,34,3,2232,553.0,4960,68.63,2.0,2016,0.34498480243161095,0.07488986784140969,1.696048632218845,0.26595744680851063,32.42857142857143,MID_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),LOW (<0.3)
2016-12-07,164,111,1.46,1.12,1396,354,513,16.0,39,4,2333,553.0,4962,72.24,2.0,2016,0.3674785100286533,0.07602339181286549,1.6712034383954155,0.25358166189111747,32.0625,EARLY_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),LOW (<0.3)
2016-12-07,164,111,1.46,1.46,1396,354,513,16.0,39,4,2333,553.0,4962,72.24,2.0,2017,0.3674785100286533,0.07602339181286549,1.6712034383954155,0.25358166189111747,32.0625,EARLY_BULL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),LOW (<0.3)
2016-12-08,228,77,2.66,1.21,1536,345,329,17.0,29,3,2437,517.0,4961,75.33,2.0,2016,0.21419270833333334,0.08814589665653495,1.5865885416666667,0.224609375,19.352941176470587,NEUTRAL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),LOW (<0.3)
2016-12-08,228,77,2.66,1.65,1536,345,329,17.0,29,3,2437,517.0,4961,75.33,2.0,2017,0.21419270833333334,0.08814589665653495,1.5865885416666667,0.224609375,19.352941176470587,NEUTRAL,0.0,0.0,0.0,9,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),LOW (<0.3)
2016-12-09,151,104,2.53,1.22,1582,340,222,19.0,23,5,2458,522.0,4965,75.5,2.0,2016,0.14032869785082175,0.1036036036036036,1.5537294563843236,0.21491782553729458,11.68421052631579,EXHAUSTION,0.0,0.0,0.0,7,LOW (<15%),STRONG ACCEL (>1.5),VERY STRONG (>5x),LOW (<0.3)
